,title,location,id,timestamp,user_name,user_url,description,user_type,exp_level,edu_level,emp_level,salary
2054,وظائف,السيوف، الإسكندرية,179204465,"تم إضافة الإعلان في 02:46 م, 21 يونيو 2021, ",شركه عقاريه,https://www.olx.com.eg/ads/user/86R0Q/,مطلوب لشركه عقارات بالاسكندرية .. الوظائف التاليه (خدمه عملاء ، افراد أمن ، عمال نظافه ، عامله بوفيه ) .. ,باحث عن عمل,بكالوريوس,١-٣ سنوات,دوام كامل,
2055,مطلوب أفراد أمن (التجمع الخامس _الخانكة _ وادي النطرون ),القاهرة الجديدة - التجمع، القاهرة,179203677,"تم إضافة الإعلان في 02:23 م, 21 يونيو 2021, ",النخبه,https://www.olx.com.eg/ads/user/7JSBu/,مطلوب أفراد أمن بالمواقع الاتيه (وادي_النطرون ) أفراد_أمن _حاصل علي مؤهل مناسب _السن لا يزيد عن ٤٠ سنه _توفير سكن للمغتربين ومواصلات داخليه الرجاء ارسال البيانات علي واتساب ,رب عمل,إبتدائية / ثانوية,١-٣ سنوات,دوام كامل,"3,500"
2056,وظيفة امن في الشرقية ابحث عن وظيفة امن في الشرقية فقط,الزقازيق، الشرقية,179178461,"تم إضافة الإعلان في 01:51 م, 21 يونيو 2021, ",كريم علي,https://www.olx.com.eg/ads/user/86TEM/,ابحث عن وظيفة امن في الشرقية فقط ,باحث عن عمل,دبلوم,حديث التخرج,دوام كامل,
2057,لو في حد محتاج حارس ل عماره يكلمني,ترسا، الجيزة,179200197,"تم إضافة الإعلان في 12:50 م, 21 يونيو 2021, ",ابو محمد,https://www.olx.com.eg/ads/user/86URm/,انا متزوح ومعي اسرتي ,باحث عن عمل,دبلوم,٣-٥ سنوات,دوام كامل,
2058,مطلوب فورا افراد امن ومشرفين امن والتعيين فوري بالبطاقه,مدينة نصر، القاهرة,179199585,"تم إضافة الإعلان في 12:33 م, 21 يونيو 2021, ",merna,https://www.olx.com.eg/ads/user/7yY5E/,مطلوب فورا افراد امن ومشرفين امن والتعيين فوري بالبطاقه السن من 30 ل 45 سنه تعليم متوسط و فوق متوسط الاوراق المطلوبه / صوره بطاقه * شهاده ميلاد * * صوره شخصيه شغل 12 ساعه سكان القاهره فقط لعدم وجود سكن الراتب يحدد مع مدير التوظيف حسب الخبره لا يوجد دفع اي رسوم نهائي نحن الشركه نفسها العنوان / مدينه نصر - الحي العاشر - امام فندق ريحانه عماره 24 الدور الثالث المقبله يوميا من 11 ل 4 ,رب عمل,دبلوم,١-٣ سنوات,دوام كامل,1
2059,محمد ابراهيم,العوايد، الإسكندرية,179198590,"تم إضافة الإعلان في 12:05 م, 21 يونيو 2021, ",محمد  ابراهيم,https://www.olx.com.eg/ads/user/86UQS/,امن في سموحه ,باحث عن عمل,إبتدائية / ثانوية,١-٣ سنوات,عمل حُر,"1,950"
2060,مشرفين أمن,الساحل الشمالي، مطروح,179173400,"تم إضافة الإعلان في 11:24 ص, 21 يونيو 2021, ",فندق جولدن,https://www.olx.com.eg/ads/user/84LpD/,مطلوب : مشرفين أمن العمل بفندق بالساحل الشمالى الخبرة : من 3 الى 5 سنوات السن : من 25 : 35 سنة مرتبات مجزية ,رب عمل,دبلوم,٣-٥ سنوات,دوام كامل,
2061,*مطلوب افراد امن باكتوبر * مول وادى دجله بالشيراتون * بدون اى رسوم *,مدينة نصر، القاهرة,179197509,"تم إضافة الإعلان في 11:22 ص, 21 يونيو 2021, ",احمد الصغير,https://www.olx.com.eg/ads/user/7NmT7/,* بدون اى رسوم نهائى او تحصيل مبالغ تحت اى مسمى * * نحــــــــــــن الشركــــــــــه نفسهــــــــــــــــــــا * * مطلوب افراد امن 12 ساعه * * داخل بنوك باكتوبر * ويفضل ساكنى اكتوبر والجيزه * اكتوبر راتب 2700 * ولقاطنى مدينة نصر الماظه السلام النهضه عزبة الهجانه وضواحيها * مول وادى دجله ( ديستريكت ) شيراتون * *  شيراتون 2500  * نحن الشركة نفسها لايتم تحصيل اى رسوم تحت اى مسمى التعيين فى نفس اليوم والحضور باصل الاوراق * الاوراق المطلوبه - اصل شهادة الخدمه العسكريه - اصل المؤهل وصوره منه - اصل شهادة الميلاد وصوره منها - فيش جنائى باسم شركة طيبه سيكيورتى - برنت بالموقف التأمينيى - 4 صور شخصيه - صورة البطاقه الشخصيه سارية للتواصل من الساعه 10 صباحا الى 4 بعد الظهر اتصال + واتس اب 012 - أظهر الرقم - أ / احمد الصغير - مسئول التعيينات المقابله يوميا من 11 صباحا حتى الثانيه بعد الظهر ماعدا يومى الجمعه والسبت العنوان : 10 ش محمود حب الله  اخر ش عباس العقاد بجوار مكتبات المعايرجي وامام الحديقه الدوليه بمدينة نصر ,رب عمل,دبلوم,حديث التخرج,دوام كامل,"2,700"
2062,افراد امن داخلى,حدائق الاهرام، الجيزة,179197146,"تم إضافة الإعلان في 11:08 ص, 21 يونيو 2021, ",samer elrefay,https://www.olx.com.eg/ads/user/86UN1/,افراد امن داخلى براتب 2800 وسكن ووجبة ساخنة 26يوم عمل 4اجازة لاهالى الصعيد 5ايام بنوفر تامين اجتماعى وطبى خاص مكافات وحوافز سنوية الدوام 12ساعة عنوان الشركة حدائق الاهرام البوابة الاولى شارع7فيلا116ب مكان العمل كمبوند سكنى امتداد الرماية الهرم بجوار حازم حسن ويوجدمواصلات من الرماية وخط من دهشور السن من 22ل45 اى مؤهل للتواصل فون او واتس 010 - أظهر الرقم - ,رب عمل,إبتدائية / ثانوية,حديث التخرج,دوام كامل,"2,800"
2063,افراد امن,ستانلي، الإسكندرية,179196510,"تم إضافة الإعلان في 10:37 ص, 21 يونيو 2021, ",menna,https://www.olx.com.eg/ads/user/7LcKu/,مطلوب للتعيين بأحد اكبر مجمعات المطاعم بالاسكندرية افراد امن وردية صباحية من ٨ص ل ٤م السن من ١٨ ل ٤٠ سنة ٨ ساعات عمل تأمينات صحية و اجتماعية مرتبات مجزية رجاء ارسال البيانات للتواصل العنوان كورنيش سيدى جابر تحت الكوبرى بجوار كافيه سانتوس و نادى المعلمين مول تيفولى دوم المكاتب الادارية مكتب الموارد البشرية ,رب عمل,دبلوم,حديث التخرج,دوام كامل,
2064,بدور على شغل,"حى الجيزة, الجيزة",179195534,"تم إضافة الإعلان في 09:48 ص, 21 يونيو 2021, ",حسام محمود,https://www.olx.com.eg/ads/user/7NaDh/,بدور على شغل في فيصل وخير ان شاء الله ,باحث عن عمل,إبتدائية / ثانوية,حديث التخرج,دوام كامل,"3,000"
2065,باحث عن عمل,سوهاج الجديدة، سوهاج,179193715,"تم إضافة الإعلان في 06:35 ص, 21 يونيو 2021, ",محمد,https://www.olx.com.eg/ads/user/71DGo/,انا محتاج شغل فى سوهاج عندى خبرة فى الامن الإدارى والامن والمبيعات ومعى رخصة خاصة وجاهز للعمل فى اي مجال ,باحث عن عمل,دبلوم,١-٣ سنوات,دوام كامل,
2066,بدور على عمل حارس شخصى لرجل أعمال الطول 185الوزن 125طويل وواجه مشرفه,القاهرة الجديدة - التجمع، القاهرة,179192229,"تم إضافة الإعلان في 03:36 ص, 21 يونيو 2021, ",محمود,https://www.olx.com.eg/ads/user/86UsW/,حارس شخصى وليس بودى جارد(ملحوظه )الجسم والشكل بودى جارد انا الحمد لله الطول 185الوزن 125السن 37سنه مؤهل عالي تقدير جيد وعندى الشجاعه والعزيمه على العمل ووجه مشرفه ان شاء الله واهم حاجه الامانه والإخلاص في العمل ,باحث عن عمل,بكالوريوس,١-٣ سنوات,دوام كامل,
2067,ابحث عن عمل حارس شخصى انا سنى 37سنه الطول 185سم الوزن 125ك,"الزاوية الحمراء, القاهرة",179192082,"تم إضافة الإعلان في 03:22 ص, 21 يونيو 2021, ",Mahmed Sabr,https://www.olx.com.eg/ads/user/86UsW/,اريد عمل حارس شخصى ,باحث عن عمل,بكالوريوس,١-٣ سنوات,دوام كامل,
2068,محتاج شغل ضروري,"الإبراهيمية, الإسكندرية",179190825,"تم إضافة الإعلان في 02:12 ص, 21 يونيو 2021, ",رايه للتسويق العقاري وللخدمات,https://www.olx.com.eg/ads/user/7KmOf/,أمن  أو بواب ,باحث عن عمل,بكالوريوس,أكثر من ١٠ سنوات,دوام كامل,"1,111"
2069,مرافق خاص-مرافق شخصي-حارس خاص-جارد,المهندسين، الجيزة,179190555,"تم إضافة الإعلان في 02:11 ص, 21 يونيو 2021, ",بودي جارد,https://www.olx.com.eg/ads/user/86Un9/,"خبرة في مجال الحراسة 6 سنوات , ضخم البنية , حسن المظهر , الطول 185 الوزن 135 كيلو ",باحث عن عمل,بكالوريوس,٥-١٠ سنوات,عمل حُر,"11,111"
2070,مدرب كمال اجسام - مدرب شخصي-مدرب لياقة وتخسيس,المهندسين، الجيزة,179190579,"تم إضافة الإعلان في 02:05 ص, 21 يونيو 2021, ",بودي جارد,https://www.olx.com.eg/ads/user/86Un9/,"مدرب كمال اجسام وتخسيس ولياقة , خبرة في المجال 10 سنوات , واعمل بودي جارد ايضآ , حسن المظهر ",باحث عن عمل,بكالوريوس,٥-١٠ سنوات,عمل حُر,"11,111"
2071,طلب وظيفه,الدقى، الجيزة,179190675,"تم إضافة الإعلان في 02:05 ص, 21 يونيو 2021, ",رافت ابراهيم عمر,https://www.olx.com.eg/ads/user/7LG5S/,طالب وظيفه ,باحث عن عمل,دبلوم,أكثر من ١٠ سنوات,دوام جزئي,"3,000"
2072,بودي جارد - Bodyguard,المهندسين، الجيزة,179190528,"تم إضافة الإعلان في 02:02 ص, 21 يونيو 2021, ",بودي جارد,https://www.olx.com.eg/ads/user/86Un9/,"بودي جارد طولي 185 وزني 135 , خبرة 6 سنوات , ضخم , حسن المظهر ",باحث عن عمل,بكالوريوس,٥-١٠ سنوات,عمل حُر,"11,111"
2073,مول شارع التسعين,"القاهرة الجديدة - التجمع, القاهرة",179185880,"تم إضافة الإعلان في 12:52 ص, 21 يونيو 2021, ",محمد عماد,https://www.olx.com.eg/ads/user/7EgJJ/,فرصة للعمل في اكبر شركات الحراسة في مصر الشركة الافريقية مطلوب افراد للعمل باحد مواقع الشركة بالتجمع الخامس امام الجامعة الامريكية عدد ساعات العمل 12 ساعة عدد ايام العمل 26  يوم + 4 ايام اجازة الراتب 3000 ج + تامين صحي واجتماعي دون الخصم من الراتب للتواصل / استاذ محمد عماد ال hr 010 - أظهر الرقم - ,رب عمل,دبلوم,حديث التخرج,دوام كامل,"3,000"
2074,مراقب كاميرات,برج العرب، الإسكندرية,179180233,"تم إضافة الإعلان في 11:34 م, 20 يونيو 2021, ",الموارد البشرية,https://www.olx.com.eg/ads/user/85auJ/,يراقب الشاشات الخاصة بـ كاميرات المراقبة للتأكد من اتباع الموظفين والزائرين لسياسات وإجراءات التشغيل القياسية بالشركة يقوم بالابلاغ الفوري للمدير المباشر بخصوص اي تجاوزات لسياسات واجراءات التشغيل القياسية بالشركة تحتاج للتدخل الفوري وذلك لاتخاذ اللازم. يقوم بعمل تقرير يومي بكل التجاوزات بالمقر ويرسلها لرئيس قسم الامن بالشركة لاتخاذ اللازم يُبلغ عن كافة اعطال كاميرات المراقبة لرئيس قسم الامن للعمل على اصلاحها و المحافظة على سريان العمل بصورة سليمة. إعداد التقارير اليومية والشهرية لتقديمها إلى المدير المباشر. اتباع التعليمات، وتنفيذ متطلبات الجودة والسلامة والصحة المهنية، و إدارة نظام سلامة البيئة والطرق وسلامة المرور على الطرق. تأدية أي مهام أخرى يطلبها المدير المباشر في نفس المستوى من المسؤولية ,رب عمل,بكالوريوس,١-٣ سنوات,دوام كامل,"2,200"
